x t u
0.953946 0.016207 -0.141932
0.957224 0.016207 -0.132085
0.960502 0.016207 -0.122182
0.963779 0.016207 -0.112227
0.967057 0.016207 -0.102224
0.970334 0.016207 -0.092178
0.973612 0.016207 -0.082093
0.976890 0.016207 -0.071974
0.980167 0.016207 -0.061823
0.983445 0.016207 -0.051647
0.986722 0.016207 -0.041449
0.990000 0.016207 -0.031233
0.010000 0.019310 0.031164
0.013278 0.019310 0.041358
0.016555 0.019310 0.051534
0.019833 0.019310 0.061689
0.023110 0.019310 0.071817
0.026388 0.019310 0.081914
0.029666 0.019310 0.091977
0.032943 0.019310 0.102001
0.036221 0.019310 0.111982
0.039498 0.019310 0.121915
0.042776 0.019310 0.131796
0.046054 0.019310 0.141622
0.049331 0.019310 0.151387
0.052609 0.019310 0.161089
0.055886 0.019310 0.170722
0.059164 0.019310 0.180282
0.062441 0.019310 0.189766
0.065719 0.019310 0.199170
0.068997 0.019310 0.208489
0.072274 0.019310 0.217720
0.075552 0.019310 0.226858
0.078829 0.019310 0.235901
0.082107 0.019310 0.244843
0.085385 0.019310 0.253681
0.088662 0.019310 0.262412
0.091940 0.019310 0.271032
0.095217 0.019310 0.279536
0.098495 0.019310 0.287922
0.101773 0.019310 0.296186
0.105050 0.019310 0.304324
0.108328 0.019310 0.312333
0.111605 0.019310 0.320210
0.114883 0.019310 0.327951
0.118161 0.019310 0.335553
0.121438 0.019310 0.343013
0.124716 0.019310 0.350327
0.127993 0.019310 0.357492
0.131271 0.019310 0.364506
0.134548 0.019310 0.371366
0.137826 0.019310 0.378068
0.141104 0.019310 0.384609
0.144381 0.019310 0.390988
0.147659 0.019310 0.397200
0.150936 0.019310 0.403244
0.154214 0.019310 0.409117
0.157492 0.019310 0.414817
0.160769 0.019310 0.420341
0.164047 0.019310 0.425686
0.167324 0.019310 0.430851
0.170602 0.019310 0.435834
0.173880 0.019310 0.440631
0.177157 0.019310 0.445242
0.180435 0.019310 0.449663
0.183712 0.019310 0.453894
0.186990 0.019310 0.457933
0.190268 0.019310 0.461777
0.193545 0.019310 0.465426
0.196823 0.019310 0.468877
0.200100 0.019310 0.472129
0.203378 0.019310 0.475181
0.206656 0.019310 0.478032
0.209933 0.019310 0.480679
0.213211 0.019310 0.483123
0.216488 0.019310 0.485362
0.219766 0.019310 0.487396
0.223043 0.019310 0.489222
0.226321 0.019310 0.490841
0.229599 0.019310 0.492252
0.232876 0.019310 0.493454
0.236154 0.019310 0.494447
0.239431 0.019310 0.495230
0.242709 0.019310 0.495804
0.245987 0.019310 0.496166
0.249264 0.019310 0.496319
0.252542 0.019310 0.496261
0.255819 0.019310 0.495992
0.259097 0.019310 0.495514
0.262375 0.019310 0.494825
0.265652 0.019310 0.493926
0.268930 0.019310 0.492818
0.272207 0.019310 0.491500
0.275485 0.019310 0.489975
0.278763 0.019310 0.488241
0.282040 0.019310 0.486301
0.285318 0.019310 0.484154
0.288595 0.019310 0.481802
0.291873 0.019310 0.479246
0.295151 0.019310 0.476486
0.298428 0.019310 0.473524
0.301706 0.019310 0.470362
0.304983 0.019310 0.467000
0.308261 0.019310 0.463440
0.311538 0.019310 0.459683
0.314816 0.019310 0.455731
0.318094 0.019310 0.451587
0.321371 0.019310 0.447250
0.324649 0.019310 0.442724
0.327926 0.019310 0.438010
0.331204 0.019310 0.433111
0.334482 0.019310 0.428028
0.337759 0.019310 0.422763
0.341037 0.019310 0.417319
0.344314 0.019310 0.411698
0.347592 0.019310 0.405903
0.350870 0.019310 0.399935
0.354147 0.019310 0.393798
0.357425 0.019310 0.387493
0.360702 0.019310 0.381025
0.363980 0.019310 0.374394
0.367258 0.019310 0.367605
0.370535 0.019310 0.360660
0.373813 0.019310 0.353563
0.377090 0.019310 0.346315
0.380368 0.019310 0.338920
0.383645 0.019310 0.331382
0.386923 0.019310 0.323703
0.390201 0.019310 0.315887
0.393478 0.019310 0.307936
0.396756 0.019310 0.299856
0.400033 0.019310 0.291648
0.403311 0.019310 0.283316
0.406589 0.019310 0.274864
0.409866 0.019310 0.266296
0.413144 0.019310 0.257615
0.416421 0.019310 0.248824
0.419699 0.019310 0.239928
0.422977 0.019310 0.230930
0.426254 0.019310 0.221835
0.429532 0.019310 0.212645
0.432809 0.019310 0.203365
0.436087 0.019310 0.193999
0.439365 0.019310 0.184550
0.442642 0.019310 0.175023
0.445920 0.019310 0.165422
0.449197 0.019310 0.155751
0.452475 0.019310 0.146014
0.455753 0.019310 0.136215
0.459030 0.019310 0.126358
0.462308 0.019310 0.116448
0.465585 0.019310 0.106488
0.468863 0.019310 0.096483
0.472140 0.019310 0.086437
0.475418 0.019310 0.076354
0.478696 0.019310 0.066239
0.481973 0.019310 0.056096
0.485251 0.019310 0.045929
0.488528 0.019310 0.035743
0.491806 0.019310 0.025542
0.495084 0.019310 0.015329
0.498361 0.019310 0.005110
0.501639 0.019310 -0.005110
0.504916 0.019310 -0.015329
0.508194 0.019310 -0.025542
0.511472 0.019310 -0.035743
0.514749 0.019310 -0.045929
0.518027 0.019310 -0.056096
0.521304 0.019310 -0.066239
0.524582 0.019310 -0.076354
0.527860 0.019310 -0.086437
0.531137 0.019310 -0.096483
0.534415 0.019310 -0.106488
0.537692 0.019310 -0.116448
0.540970 0.019310 -0.126358
0.544247 0.019310 -0.136215
0.547525 0.019310 -0.146014
0.550803 0.019310 -0.155751
0.554080 0.019310 -0.165422
0.557358 0.019310 -0.175023
0.560635 0.019310 -0.184550
0.563913 0.019310 -0.193999
0.567191 0.019310 -0.203365
0.570468 0.019310 -0.212645
0.573746 0.019310 -0.221835
0.577023 0.019310 -0.230930
0.580301 0.019310 -0.239928
0.583579 0.019310 -0.248824
0.586856 0.019310 -0.257615
0.590134 0.019310 -0.266296
0.593411 0.019310 -0.274864
0.596689 0.019310 -0.283316
0.599967 0.019310 -0.291648
0.603244 0.019310 -0.299856
0.606522 0.019310 -0.307936
0.609799 0.019310 -0.315887
0.613077 0.019310 -0.323703
0.616355 0.019310 -0.331382
0.619632 0.019310 -0.338920
0.622910 0.019310 -0.346315
0.626187 0.019310 -0.353563
0.629465 0.019310 -0.360660
0.632742 0.019310 -0.367605
0.636020 0.019310 -0.374394
0.639298 0.019310 -0.381025
0.642575 0.019310 -0.387493
0.645853 0.019310 -0.393798
0.649130 0.019310 -0.399935
0.652408 0.019310 -0.405903
0.655686 0.019310 -0.411698
0.658963 0.019310 -0.417319
0.662241 0.019310 -0.422763
0.665518 0.019310 -0.428028
0.668796 0.019310 -0.433111
0.672074 0.019310 -0.438010
0.675351 0.019310 -0.442724
0.678629 0.019310 -0.447250
0.681906 0.019310 -0.451587
0.685184 0.019310 -0.455731
0.688462 0.019310 -0.459683
0.691739 0.019310 -0.463440
0.695017 0.019310 -0.467000
0.698294 0.019310 -0.470362
0.701572 0.019310 -0.473524
0.704849 0.019310 -0.476486
0.708127 0.019310 -0.479246
0.711405 0.019310 -0.481802
0.714682 0.019310 -0.484154
0.717960 0.019310 -0.486301
0.721237 0.019310 -0.488241
0.724515 0.019310 -0.489975
0.727793 0.019310 -0.491500
0.731070 0.019310 -0.492818
0.734348 0.019310 -0.493926
0.737625 0.019310 -0.494825
0.740903 0.019310 -0.495514
0.744181 0.019310 -0.495992
0.747458 0.019310 -0.496261
0.750736 0.019310 -0.496319
0.754013 0.019310 -0.496166
0.757291 0.019310 -0.495804
0.760569 0.019310 -0.495230
0.763846 0.019310 -0.494447
0.767124 0.019310 -0.493454
0.770401 0.019310 -0.492252
0.773679 0.019310 -0.490841
0.776957 0.019310 -0.489222
0.780234 0.019310 -0.487396
0.783512 0.019310 -0.485362
0.786789 0.019310 -0.483123
0.790067 0.019310 -0.480679
0.793344 0.019310 -0.478032
0.796622 0.019310 -0.475181
0.799900 0.019310 -0.472129
0.803177 0.019310 -0.468877
0.806455 0.019310 -0.465426
0.809732 0.019310 -0.461777
0.813010 0.019310 -0.457933
0.816288 0.019310 -0.453894
0.819565 0.019310 -0.449663
0.822843 0.019310 -0.445242
0.826120 0.019310 -0.440631
0.829398 0.019310 -0.435834
0.832676 0.019310 -0.430851
0.835953 0.019310 -0.425686
0.839231 0.019310 -0.420341
0.842508 0.019310 -0.414817
0.845786 0.019310 -0.409117
0.849064 0.019310 -0.403244
0.852341 0.019310 -0.397200
0.855619 0.019310 -0.390988
0.858896 0.019310 -0.384609
0.862174 0.019310 -0.378068
0.865452 0.019310 -0.371366
0.868729 0.019310 -0.364506
0.872007 0.019310 -0.357492
0.875284 0.019310 -0.350327
0.878562 0.019310 -0.343013
0.881839 0.019310 -0.335553
0.885117 0.019310 -0.327951
0.888395 0.019310 -0.320210
0.891672 0.019310 -0.312333
0.894950 0.019310 -0.304324
0.898227 0.019310 -0.296186
0.901505 0.019310 -0.287922
0.904783 0.019310 -0.279536
0.908060 0.019310 -0.271032
0.911338 0.019310 -0.262412
0.914615 0.019310 -0.253681
0.917893 0.019310 -0.244843
0.921171 0.019310 -0.235901
0.924448 0.019310 -0.226858
0.927726 0.019310 -0.217720
0.931003 0.019310 -0.208489
0.934281 0.019310 -0.199170
0.937559 0.019310 -0.189766
0.940836 0.019310 -0.180282
0.944114 0.019310 -0.170722
0.947391 0.019310 -0.161089
0.950669 0.019310 -0.151387
0.953946 0.019310 -0.141622
0.957224 0.019310 -0.131796
0.960502 0.019310 -0.121915
0.963779 0.019310 -0.111982
0.967057 0.019310 -0.102001
0.970334 0.019310 -0.091977
0.973612 0.019310 -0.081914
0.976890 0.019310 -0.071817
0.980167 0.019310 -0.061689
0.983445 0.019310 -0.051534
0.986722 0.019310 -0.041358
0.990000 0.019310 -0.031164
0.010000 0.022414 0.031084
0.013278 0.022414 0.041252
0.016555 0.022414 0.051402
0.019833 0.022414 0.061530
0.023110 0.022414 0.071632
0.026388 0.022414 0.081704
0.029666 0.022414 0.091741
0.032943 0.022414 0.101739
0.036221 0.022414 0.111694
0.039498 0.022414 0.121602
0.042776 0.022414 0.131458
0.046054 0.022414 0.141258
0.049331 0.022414 0.150999
0.052609 0.022414 0.160675
0.055886 0.022414 0.170283
0.059164 0.022414 0.179819
0.062441 0.022414 0.189279
0.065719 0.022414 0.198659
0.068997 0.022414 0.207954
0.072274 0.022414 0.217161
0.075552 0.022414 0.226276
0.078829 0.022414 0.235295
0.082107 0.022414 0.244214
0.085385 0.022414 0.253030
0.088662 0.022414 0.261738
0.091940 0.022414 0.270336
0.095217 0.022414 0.278818
0.098495 0.022414 0.287183
0.101773 0.022414 0.295425
0.105050 0.022414 0.303543
0.108328 0.022414 0.311532
0.111605 0.022414 0.319388
0.114883 0.022414 0.327109
0.118161 0.022414 0.334692
0.121438 0.022414 0.342132
0.124716 0.022414 0.349427
0.127993 0.022414 0.356574
0.131271 0.022414 0.363570
0.134548 0.022414 0.370412
0.137826 0.022414 0.377097
0.141104 0.022414 0.383622
0.144381 0.022414 0.389984
0.147659 0.022414 0.396180
0.150936 0.022414 0.402209
0.154214 0.022414 0.408067
0.157492 0.022414 0.413752
0.160769 0.022414 0.419262
0.164047 0.022414 0.424593
0.167324 0.022414 0.429745
0.170602 0.022414 0.434715
0.173880 0.022414 0.439500
0.177157 0.022414 0.444098
0.180435 0.022414 0.448509
0.183712 0.022414 0.452729
0.186990 0.022414 0.456757
0.190268 0.022414 0.460591
0.193545 0.022414 0.464231
0.196823 0.022414 0.467673
0.200100 0.022414 0.470917
0.203378 0.022414 0.473961
0.206656 0.022414 0.476804
0.209933 0.022414 0.479445
0.213211 0.022414 0.481883
0.216488 0.022414 0.484116
0.219766 0.022414 0.486144
0.223043 0.022414 0.487966
0.226321 0.022414 0.489581
0.229599 0.022414 0.490988
0.232876 0.022414 0.492187
0.236154 0.022414 0.493178
0.239431 0.022414 0.493959
0.242709 0.022414 0.494531
0.245987 0.022414 0.494893
0.249264 0.022414 0.495045
0.252542 0.022414 0.494987
0.255819 0.022414 0.494719
0.259097 0.022414 0.494241
0.262375 0.022414 0.493554
0.265652 0.022414 0.492658
0.268930 0.022414 0.491552
0.272207 0.022414 0.490239
0.275485 0.022414 0.488717
0.278763 0.022414 0.486988
0.282040 0.022414 0.485052
0.285318 0.022414 0.482911
0.288595 0.022414 0.480565
0.291873 0.022414 0.478015
0.295151 0.022414 0.475262
0.298428 0.022414 0.472308
0.301706 0.022414 0.469154
0.304983 0.022414 0.465801
0.308261 0.022414 0.462250
0.311538 0.022414 0.458503
0.314816 0.022414 0.454561
0.318094 0.022414 0.450427
0.321371 0.022414 0.446102
0.324649 0.022414 0.441588
0.327926 0.022414 0.436886
0.331204 0.022414 0.431999
0.334482 0.022414 0.426929
0.337759 0.022414 0.421678
0.341037 0.022414 0.416248
0.344314 0.022414 0.410641
0.347592 0.022414 0.404860
0.350870 0.022414 0.398908
0.354147 0.022414 0.392786
0.357425 0.022414 0.386498
0.360702 0.022414 0.380046
0.363980 0.022414 0.373433
0.367258 0.022414 0.366661
0.370535 0.022414 0.359734
0.373813 0.022414 0.352655
0.377090 0.022414 0.345426
0.380368 0.022414 0.338050
0.383645 0.022414 0.330531
0.386923 0.022414 0.322872
0.390201 0.022414 0.315076
0.393478 0.022414 0.307146
0.396756 0.022414 0.299086
0.400033 0.022414 0.290899
0.403311 0.022414 0.282589
0.406589 0.022414 0.274159
0.409866 0.022414 0.265612
0.413144 0.022414 0.256953
0.416421 0.022414 0.248185
0.419699 0.022414 0.239312
0.422977 0.022414 0.230337
0.426254 0.022414 0.221265
0.429532 0.022414 0.212099
0.432809 0.022414 0.202843
0.436087 0.022414 0.193501
0.439365 0.022414 0.184076
0.442642 0.022414 0.174574
0.445920 0.022414 0.164998
0.449197 0.022414 0.155351
0.452475 0.022414 0.145639
0.455753 0.022414 0.135865
0.459030 0.022414 0.126034
0.462308 0.022414 0.116149
0.465585 0.022414 0.106214
0.468863 0.022414 0.096235
0.472140 0.022414 0.086215
0.475418 0.022414 0.076158
0.478696 0.022414 0.066069
0.481973 0.022414 0.055952
0.485251 0.022414 0.045811
0.488528 0.022414 0.035651
0.491806 0.022414 0.025476
0.495084 0.022414 0.015290
0.498361 0.022414 0.005097
0.501639 0.022414 -0.005097
0.504916 0.022414 -0.015290
0.508194 0.022414 -0.025476
0.511472 0.022414 -0.035651
0.514749 0.022414 -0.045811
0.518027 0.022414 -0.055952
0.521304 0.022414 -0.066069
0.524582 0.022414 -0.076158
0.527860 0.022414 -0.086215
0.531137 0.022414 -0.096235
0.534415 0.022414 -0.106214
0.537692 0.022414 -0.116149
0.540970 0.022414 -0.126034
0.544247 0.022414 -0.135865
0.547525 0.022414 -0.145639
0.550803 0.022414 -0.155351
0.554080 0.022414 -0.164998
0.557358 0.022414 -0.174574
0.560635 0.022414 -0.184076
0.563913 0.022414 -0.193501
0.567191 0.022414 -0.202843
0.570468 0.022414 -0.212099
0.573746 0.022414 -0.221265
0.577023 0.022414 -0.230337
0.580301 0.022414 -0.239312
0.583579 0.022414 -0.248185
0.586856 0.022414 -0.256953
0.590134 0.022414 -0.265612
0.593411 0.022414 -0.274159
0.596689 0.022414 -0.282589
0.599967 0.022414 -0.290899
0.603244 0.022414 -0.299086
0.606522 0.022414 -0.307146
0.609799 0.022414 -0.315076
0.613077 0.022414 -0.322872
0.616355 0.022414 -0.330531
0.619632 0.022414 -0.338050
0.622910 0.022414 -0.345426
0.626187 0.022414 -0.352655
0.629465 0.022414 -0.359734
0.632742 0.022414 -0.366661
0.636020 0.022414 -0.373433
0.639298 0.022414 -0.380046
0.642575 0.022414 -0.386498
0.645853 0.022414 -0.392786
0.649130 0.022414 -0.398908
0.652408 0.022414 -0.404860
0.655686 0.022414 -0.410641
0.658963 0.022414 -0.416248
0.662241 0.022414 -0.421678
0.665518 0.022414 -0.426929
0.668796 0.022414 -0.431999
0.672074 0.022414 -0.436886
0.675351 0.022414 -0.441588
0.678629 0.022414 -0.446102
0.681906 0.022414 -0.450427
0.685184 0.022414 -0.454561
0.688462 0.022414 -0.458503
0.691739 0.022414 -0.462250
0.695017 0.022414 -0.465801
0.698294 0.022414 -0.469154
0.701572 0.022414 -0.472308
0.704849 0.022414 -0.475262
0.708127 0.022414 -0.478015
0.711405 0.022414 -0.480565
0.714682 0.022414 -0.482911
0.717960 0.022414 -0.485052
0.721237 0.022414 -0.486988
0.724515 0.022414 -0.488717
0.727793 0.022414 -0.490239
0.731070 0.022414 -0.491552
0.734348 0.022414 -0.492658
0.737625 0.022414 -0.493554
0.740903 0.022414 -0.494241
0.744181 0.022414 -0.494719
0.747458 0.022414 -0.494987
0.750736 0.022414 -0.495045
0.754013 0.022414 -0.494893
0.757291 0.022414 -0.494531
0.760569 0.022414 -0.493959
0.763846 0.022414 -0.493178
0.767124 0.022414 -0.492187
0.770401 0.022414 -0.490988
0.773679 0.022414 -0.489581
0.776957 0.022414 -0.487966
0.780234 0.022414 -0.486144
0.783512 0.022414 -0.484116
0.786789 0.022414 -0.481883
0.790067 0.022414 -0.479445
0.793344 0.022414 -0.476804
0.796622 0.022414 -0.473961
0.799900 0.022414 -0.470917
0.803177 0.022414 -0.467673
0.806455 0.022414 -0.464231
0.809732 0.022414 -0.460591
0.813010 0.022414 -0.456757
0.816288 0.022414 -0.452729
0.819565 0.022414 -0.448509
0.822843 0.022414 -0.444098
0.826120 0.022414 -0.439500
0.829398 0.022414 -0.434715
0.832676 0.022414 -0.429745
0.835953 0.022414 -0.424593
0.839231 0.022414 -0.419262
0.842508 0.022414 -0.413752
0.845786 0.022414 -0.408067
0.849064 0.022414 -0.402209
0.852341 0.022414 -0.396180
0.855619 0.022414 -0.389984
0.858896 0.022414 -0.383622
0.862174 0.022414 -0.377097
0.865452 0.022414 -0.370412
0.868729 0.022414 -0.363570
0.872007 0.022414 -0.356574
0.875284 0.022414 -0.349427
0.878562 0.022414 -0.342132
0.881839 0.022414 -0.334692
0.885117 0.022414 -0.327109
0.888395 0.022414 -0.319388
0.891672 0.022414 -0.311532
0.894950 0.022414 -0.303543
0.898227 0.022414 -0.295425
0.901505 0.022414 -0.287183
0.904783 0.022414 -0.278818
0.908060 0.022414 -0.270336
0.911338 0.022414 -0.261738
0.914615 0.022414 -0.253030
0.917893 0.022414 -0.244214
0.921171 0.022414 -0.235295
0.924448 0.022414 -0.226276
0.927726 0.022414 -0.217161
0.931003 0.022414 -0.207954
0.934281 0.022414 -0.198659
0.937559 0.022414 -0.189279
0.940836 0.022414 -0.179819
0.944114 0.022414 -0.170283
0.947391 0.022414 -0.160675
0.950669 0.022414 -0.150999
0.953946 0.022414 -0.141258
0.957224 0.022414 -0.131458
0.960502 0.022414 -0.121602
0.963779 0.022414 -0.111694
0.967057 0.022414 -0.101739
0.970334 0.022414 -0.091741
0.973612 0.022414 -0.081704
0.976890 0.022414 -0.071632
0.980167 0.022414 -0.061530
0.983445 0.022414 -0.051402
0.986722 0.022414 -0.041252
0.990000 0.022414 -0.031084
0.010000 0.025517 0.030993
0.013278 0.025517 0.041130
0.016555 0.025517 0.051250
0.019833 0.025517 0.061348
0.023110 0.025517 0.071421
0.026388 0.025517 0.081463
0.029666 0.025517 0.091470
0.032943 0.025517 0.101439
0.036221 0.025517 0.111364
0.039498 0.025517 0.121243
0.042776 0.025517 0.131070
0.046054 0.025517 0.140841
0.049331 0.025517 0.150553
0.052609 0.025517 0.160200
0.055886 0.025517 0.169780
0.059164 0.025517 0.179288
0.062441 0.025517 0.188720
0.065719 0.025517 0.198072
0.068997 0.025517 0.207340
0.072274 0.025517 0.216519
0.075552 0.025517 0.225608
0.078829 0.025517 0.234600
0.082107 0.025517 0.243493
0.085385 0.025517 0.252282
0.088662 0.025517 0.260965
0.091940 0.025517 0.269537
0.095217 0.025517 0.277995
0.098495 0.025517 0.286334
0.101773 0.025517 0.294553
0.105050 0.025517 0.302646
0.108328 0.025517 0.310611
0.111605 0.025517 0.318444
0.114883 0.025517 0.326143
0.118161 0.025517 0.333703
0.121438 0.025517 0.341121
0.124716 0.025517 0.348395
0.127993 0.025517 0.355521
0.131271 0.025517 0.362496
0.134548 0.025517 0.369318
0.137826 0.025517 0.375983
0.141104 0.025517 0.382488
0.144381 0.025517 0.388831
0.147659 0.025517 0.395010
0.150936 0.025517 0.401021
0.154214 0.025517 0.406861
0.157492 0.025517 0.412530
0.160769 0.025517 0.418023
0.164047 0.025517 0.423339
0.167324 0.025517 0.428475
0.170602 0.025517 0.433430
0.173880 0.025517 0.438201
0.177157 0.025517 0.442786
0.180435 0.025517 0.447184
0.183712 0.025517 0.451391
0.186990 0.025517 0.455408
0.190268 0.025517 0.459231
0.193545 0.025517 0.462859
0.196823 0.025517 0.466291
0.200100 0.025517 0.469526
0.203378 0.025517 0.472561
0.206656 0.025517 0.475396
0.209933 0.025517 0.478029
0.213211 0.025517 0.480459
0.216488 0.025517 0.482686
0.219766 0.025517 0.484708
0.223043 0.025517 0.486524
0.226321 0.025517 0.488135
0.229599 0.025517 0.489538
0.232876 0.025517 0.490733
0.236154 0.025517 0.491721
0.239431 0.025517 0.492500
0.242709 0.025517 0.493070
0.245987 0.025517 0.493430
0.249264 0.025517 0.493582
0.252542 0.025517 0.493524
0.255819 0.025517 0.493257
0.259097 0.025517 0.492781
0.262375 0.025517 0.492096
0.265652 0.025517 0.491202
0.268930 0.025517 0.490100
0.272207 0.025517 0.488790
0.275485 0.025517 0.487273
0.278763 0.025517 0.485549
0.282040 0.025517 0.483619
0.285318 0.025517 0.481484
0.288595 0.025517 0.479145
0.291873 0.025517 0.476603
0.295151 0.025517 0.473858
0.298428 0.025517 0.470913
0.301706 0.025517 0.467768
0.304983 0.025517 0.464424
0.308261 0.025517 0.460884
0.311538 0.025517 0.457148
0.314816 0.025517 0.453218
0.318094 0.025517 0.449096
0.321371 0.025517 0.444784
0.324649 0.025517 0.440283
0.327926 0.025517 0.435595
0.331204 0.025517 0.430723
0.334482 0.025517 0.425668
0.337759 0.025517 0.420432
0.341037 0.025517 0.415018
0.344314 0.025517 0.409428
0.347592 0.025517 0.403664
0.350870 0.025517 0.397729
0.354147 0.025517 0.391626
0.357425 0.025517 0.385356
0.360702 0.025517 0.378923
0.363980 0.025517 0.372330
0.367258 0.025517 0.365578
0.370535 0.025517 0.358672
0.373813 0.025517 0.351613
0.377090 0.025517 0.344405
0.380368 0.025517 0.337051
0.383645 0.025517 0.329554
0.386923 0.025517 0.321918
0.390201 0.025517 0.314145
0.393478 0.025517 0.306238
0.396756 0.025517 0.298202
0.400033 0.025517 0.290039
0.403311 0.025517 0.281754
0.406589 0.025517 0.273349
0.409866 0.025517 0.264828
0.413144 0.025517 0.256194
0.416421 0.025517 0.247452
0.419699 0.025517 0.238605
0.422977 0.025517 0.229657
0.426254 0.025517 0.220611
0.429532 0.025517 0.211472
0.432809 0.025517 0.202243
0.436087 0.025517 0.192929
0.439365 0.025517 0.183533
0.442642 0.025517 0.174058
0.445920 0.025517 0.164510
0.449197 0.025517 0.154892
0.452475 0.025517 0.145209
0.455753 0.025517 0.135464
0.459030 0.025517 0.125661
0.462308 0.025517 0.115806
